panel,model_year,engine_family,engine_code,engine_test_model,pollutant,test_type,cert_result,adj_result,standard,fel,fcl,df_type,df_value,units
highway,2026,TCEXH0912XEB,XH6,X15 565,NOx,steady_state,0.12,0.055,0.2,0.19,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,N2O,steady_state,0.09,0.07200000000000001,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,N2O,steady_state,0.09,0.07200000000000001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,NMHC,steady_state,0.0,0.002,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,PM,steady_state,0.0,0.003,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,PM,steady_state,0.0,0.003,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO2,steady_state,456.0,455.7,,473.0,459.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO2,steady_state,456.0,455.7,,473.0,459.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO,steady_state,0.2,0.01,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO,steady_state,0.2,0.01,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CH4,steady_state,0.02,0.002,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CH4,steady_state,0.02,0.002,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NOx,steady_state,0.12,0.056,0.2,,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NOx,steady_state,0.12,0.056,0.2,,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,N2O,steady_state,0.09,0.07400000000000001,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,N2O,steady_state,0.09,0.07400000000000001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NMHC,steady_state,0.0,0.002,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,PM,steady_state,0.0,0.002,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,PM,steady_state,0.0,0.002,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO2,steady_state,436.0,436.2,,453.0,440.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO2,steady_state,436.0,436.2,,453.0,440.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO,steady_state,0.2,0.01,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO,steady_state,0.2,0.01,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CH4,steady_state,0.02,0.001,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CH4,steady_state,0.02,0.001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NOx,steady_state,0.09,0.027,0.2,0.18,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NOx,steady_state,0.09,0.027,0.2,0.18,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,N2O,steady_state,0.13,0.111,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,N2O,steady_state,0.13,0.111,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NMHC,steady_state,0.01,0.006,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NMHC,steady_state,0.01,0.006,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO2,steady_state,415.0,414.8,,468.0,454.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO2,steady_state,415.0,414.8,,468.0,454.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO,steady_state,0.2,0.1,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO,steady_state,0.2,0.1,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CH4,steady_state,0.02,0.003,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CH4,steady_state,0.02,0.003,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NOx,steady_state,0.07,0.0,0.2,0.19,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NOx,steady_state,0.07,0.0,0.2,0.19,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,N2O,steady_state,0.09,0.07200000000000001,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,N2O,steady_state,0.09,0.07200000000000001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NMHC,steady_state,0.0,0.0,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NMHC,steady_state,0.0,0.0,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,PM,steady_state,0.0,0.0,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,PM,steady_state,0.0,0.0,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO2,steady_state,456.0,455.7,,473.0,459.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO2,steady_state,456.0,455.7,,473.0,459.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO,steady_state,0.2,0.01,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO,steady_state,0.2,0.01,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CH4,steady_state,0.02,0.002,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CH4,steady_state,0.02,0.002,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NOx,steady_state,0.12,0.056,0.2,,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NOx,steady_state,0.12,0.056,0.2,,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,N2O,steady_state,0.09,0.07400000000000001,,,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,N2O,steady_state,0.09,0.07400000000000001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NMHC,steady_state,0.0,0.002,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,PM,steady_state,0.0,0.002,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,PM,steady_state,0.0,0.002,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,CO2,steady_state,460.0,459.90000000000003,,482.0,468.0,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,CH4,steady_state,0.0,0.0,,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,NOx,steady_state,0.02,0.016,0.2,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,N2O,steady_state,0.01,0.009000000000000001,,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,NMHC,steady_state,0.01,0.006,0.14,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,PM,steady_state,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,CO2,steady_state,460.0,460.2,,482.0,468.0,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,CH4,steady_state,0.0,0.0,,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,NOx,steady_state,0.02,0.019,0.2,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,N2O,steady_state,0.01,0.012,,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,CO2,steady_state,438.0,438.3,,453.0,440.0,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,CH4,steady_state,0.01,0.008,,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,NOx,steady_state,0.04,0.006,0.2,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,N2O,steady_state,0.06,0.059000000000000004,,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,NMHC,steady_state,0.01,0.009000000000000001,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,CO2,steady_state,430.0,429.8,,453.0,440.0,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,CH4,steady_state,0.0,0.001,,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,NOx,steady_state,0.1,0.016,0.2,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,N2O,steady_state,0.04,0.036000000000000004,,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,PM,steady_state,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,CO2,steady_state,437.0,437.3,,456.0,443.0,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,CH4,steady_state,0.0,0.003,,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,NOx,steady_state,0.01,0.012,0.2,0.15,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,N2O,steady_state,0.03,0.032,,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,PM,steady_state,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,CO2,steady_state,440.0,440.40000000000003,,456.0,443.0,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,CH4,steady_state,0.0,0.003,,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,NOx,steady_state,0.01,0.009000000000000001,0.2,0.15,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,N2O,steady_state,0.04,0.038,,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,CO2,steady_state,439.0,438.7,,452.0,439.0,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,CH4,steady_state,0.0,0.0,,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,NOx,steady_state,0.05,0.008,0.2,0.12,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,N2O,steady_state,0.02,0.022000000000000002,,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,NMHC,steady_state,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,CO2,steady_state,436.0,435.5,,452.0,439.0,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,CH4,steady_state,0.0,0.0,,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,NOx,steady_state,0.05,0.008,0.2,0.12,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,N2O,steady_state,0.01,0.014,,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,CO2,steady_state,446.0,446.2,,468.0,454.0,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,CH4,steady_state,0.0,0.0,,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,NOx,steady_state,0.04,0.037000000000000005,0.2,0.2,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,N2O,steady_state,0.03,0.031,,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO2,steady_state,516.0,515.7,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,steady_state,0.0,0.01,15.5,,,Steady-State Multiplicative,1.25,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,steady_state,0.0,0.01,15.5,,,Transient Multiplicative,1.22,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CH4,steady_state,0.0,0.003,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,steady_state,0.1,0.013000000000000001,0.2,,,Steady-State Multiplicative,7.5920000000000005,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,steady_state,0.1,0.013000000000000001,0.2,,,Transient Multiplicative,2.248,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,N2O,steady_state,0.03,0.028,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Transient Multiplicative,1.721,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,steady_state,0.0,0.003,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,steady_state,0.0,0.003,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO2,steady_state,513.0,512.8,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,steady_state,0.0,0.01,15.5,,,Steady-State Multiplicative,1.25,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,steady_state,0.0,0.01,15.5,,,Transient Multiplicative,1.22,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CH4,steady_state,0.0,0.002,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,steady_state,0.1,0.013000000000000001,0.2,,,Steady-State Multiplicative,7.5920000000000005,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,steady_state,0.1,0.013000000000000001,0.2,,,Transient Multiplicative,2.248,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,N2O,steady_state,0.03,0.029,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,steady_state,0.0,0.002,0.14,,,Transient Multiplicative,1.721,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,steady_state,0.0,0.002,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,steady_state,0.0,0.002,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO2,steady_state,493.0,493.3,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Steady-State Multiplicative,1.04,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CH4,steady_state,0.0,0.001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NOx,steady_state,0.05,0.017,0.2,0.06,,Steady-State Multiplicative,2.682,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NOx,steady_state,0.05,0.017,0.2,0.06,,Transient Multiplicative,1.57,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,N2O,steady_state,0.03,0.03,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Transient Multiplicative,2.007,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO2,steady_state,499.0,498.6,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Steady-State Multiplicative,1.04,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,HCHO,steady_state,0.0,0.001,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,HCHO,steady_state,0.0,0.001,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CH4,steady_state,0.0,0.001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NOx,steady_state,0.05,0.017,0.2,0.06,,Steady-State Multiplicative,2.682,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NOx,steady_state,0.05,0.017,0.2,0.06,,Transient Multiplicative,1.57,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,N2O,steady_state,0.03,0.028,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Transient Multiplicative,2.007,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CO2,steady_state,493.0,493.3,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Steady-State Multiplicative,1.1,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,HCHO,steady_state,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CH4,steady_state,0.0,0.001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,NOx,steady_state,0.06,0.017,0.2,0.08,,Steady-State Multiplicative,3.415,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,NOx,steady_state,0.06,0.017,0.2,0.08,,Transient Multiplicative,1.794,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,N2O,steady_state,0.03,0.03,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,NMHC,steady_state,0.0,0.0,0.14,,,Transient Multiplicative,2.1550000000000002,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CO2,steady_state,499.0,498.6,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Steady-State Multiplicative,1.1,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CO,steady_state,0.0,0.02,15.5,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,HCHO,steady_state,0.0,0.001,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,HCHO,steady_state,0.0,0.001,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,CH4,steady_state,0.0,0.001,,,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4B,TTFHTRDN,4V F-Series,NOx,steady_state,0.06,0.017,0.2,0.08,,Steady-State Multiplicative,3.415,g/bhp-hr
